geneId	symbol
ENSMUSG00000077252.1	Gm26077
ENSMUSG00000024619.8	Cdx1
ENSMUSG00000082874.4	Rpl15-ps1
ENSMUSG00000086098.1	Gm14291
ENSMUSG00000022658.10	Tagln3
ENSMUSG00000083034.2	Olfr334-ps1
ENSMUSG00000093346.1	Gm26115
ENSMUSG00000112667.1	RP23-309H21.3
ENSMUSG00000084253.1	Gm11256
ENSMUSG00000080785.1	Gm11591
ENSMUSG00000076866.3	Trdv2-2
ENSMUSG00000098675.1	Mir6364
ENSMUSG00000020641.15	Rsad2
ENSMUSG00000082211.3	Defa27
ENSMUSG00000096290.1	Gm23932
ENSMUSG00000088702.1	Gm25556
ENSMUSG00000051503.2	Gm6583
ENSMUSG00000048173.5	Olfr1324
ENSMUSG00000048874.15	Phf3
ENSMUSG00000099990.6	Gm29578
ENSMUSG00000100990.1	Gm7891
ENSMUSG00000066366.14	Serpina1a
ENSMUSG00000004934.14	Pias4
ENSMUSG00000031029.6	Eif3f
ENSMUSG00000020521.7	Rnft1
ENSMUSG00000097339.5	Gm26671
ENSMUSG00000112828.1	RP24-444L19.10
ENSMUSG00000027206.13	Cops2
ENSMUSG00000098645.1	Gm27201
ENSMUSG00000096577.2	Ighv1-71
ENSMUSG00000056643.5	Chst13
ENSMUSG00000085240.1	Gm12119
ENSMUSG00000109637.1	Gm31941
ENSMUSG00000078952.9	Lncenc1
ENSMUSG00000063888.6	Rpl7l1
ENSMUSG00000068394.4	Cep152
ENSMUSG00000081751.1	Gm14251
ENSMUSG00000109790.1	Gm45594
ENSMUSG00000093954.8	Gm16867
ENSMUSG00000041346.11	Wrap53
ENSMUSG00000101021.1	Gm29222
ENSMUSG00000036073.17	Galt
ENSMUSG00000080635.1	Gm25509
ENSMUSG00000025156.17	Gps1
ENSMUSG00000036412.5	Arsi
ENSMUSG00000035011.15	Zbtb7a
ENSMUSG00000104568.1	Gm43255
ENSMUSG00000092212.3	Slc22a13b-ps
ENSMUSG00000045216.7	Hs6st1
ENSMUSG00000068299.11	Nat8f4
ENSMUSG00000028618.11	Tmem59
ENSMUSG00000100593.1	1700119H24Rik
ENSMUSG00000098215.1	Gm7069
ENSMUSG00000099488.1	Gm19774
ENSMUSG00000094220.5	Trav6-3
ENSMUSG00000042312.9	S100a13
ENSMUSG00000101563.1	Gm7364
ENSMUSG00000067106.6	Gm5529
ENSMUSG00000081517.1	Gm16204
ENSMUSG00000082847.1	Gm5759
ENSMUSG00000002688.8	Prkd1
ENSMUSG00000102461.1	Gm37166
ENSMUSG00000076028.1	Mir669a-3
ENSMUSG00000023984.17	Gm20517
ENSMUSG00000071036.2	Gm10309
ENSMUSG00000100127.6	Gsdmcl-ps
ENSMUSG00000064138.13	Fam172a
ENSMUSG00000039959.13	Hip1
ENSMUSG00000108666.1	Gm44538
ENSMUSG00000073179.3	Gm10478
ENSMUSG00000110147.1	Gm45324
ENSMUSG00000097707.1	Gm26742
ENSMUSG00000082771.1	Gm12803
ENSMUSG00000082404.1	Gm14799
ENSMUSG00000026989.5	Dapl1
ENSMUSG00000106828.1	Gm43261
ENSMUSG00000042202.15	Slc35e2
ENSMUSG00000109627.1	Gm45590
ENSMUSG00000103263.1	Gm36982
ENSMUSG00000097695.1	Gm26905
ENSMUSG00000057363.12	Uxs1
ENSMUSG00000051146.2	Camk2n2
ENSMUSG00000085973.1	Gm14742
ENSMUSG00000027712.13	Anxa5
ENSMUSG00000107952.1	Gm6352
ENSMUSG00000027099.9	Mtx2
ENSMUSG00000077569.1	Gm24608
ENSMUSG00000028232.13	Tmem68
ENSMUSG00000064890.1	Gm22505
ENSMUSG00000014158.12	Trpv4
ENSMUSG00000029620.4	1700018F24Rik
ENSMUSG00000058488.7	Kl
ENSMUSG00000098669.1	Gm27580
ENSMUSG00000103204.1	Gm38139
ENSMUSG00000097681.1	Gm26643
ENSMUSG00000081948.4	Olfr1191-ps1
ENSMUSG00000077460.1	Gm26419
ENSMUSG00000082599.3	Gm13141
ENSMUSG00000026312.17	Cdh7
ENSMUSG00000101538.1	Gm29029
ENSMUSG00000106372.1	Igkv14-126-1
ENSMUSG00000106223.1	Gm43733
ENSMUSG00000111030.1	RP24-282C4.10
ENSMUSG00000044197.8	Gpr146
ENSMUSG00000040043.16	Rbms2
ENSMUSG00000084825.1	2410152P15Rik
ENSMUSG00000080631.1	Gm25507
ENSMUSG00000103272.1	Gm37914
ENSMUSG00000096476.1	Gm12453
ENSMUSG00000088432.1	Gm25384
ENSMUSG00000029179.14	Zcchc4
ENSMUSG00000057113.13	Npm1
ENSMUSG00000084369.1	Gm14626
ENSMUSG00000081004.1	Gm9157
ENSMUSG00000100194.1	Tgif2lx2
ENSMUSG00000094865.1	Gm7426
ENSMUSG00000081779.1	Gm21998
ENSMUSG00000105819.1	Gm42579
ENSMUSG00000108821.1	4933423L19Rik
ENSMUSG00000037410.13	Tbc1d2b
ENSMUSG00000040046.14	Tph1
ENSMUSG00000080625.1	Gm22679
ENSMUSG00000098522.1	Mir6412
ENSMUSG00000112273.1	RP23-310N21.2
ENSMUSG00000026615.14	Eprs
ENSMUSG00000105864.1	Gm10484
ENSMUSG00000061104.5	Sap18b
ENSMUSG00000090314.2	2310050C09Rik
ENSMUSG00000079507.10	H2-Q1
ENSMUSG00000104865.1	Gm42708
ENSMUSG00000081185.1	Gm4852
ENSMUSG00000091174.1	Gm17677
ENSMUSG00000094669.3	Olfr441
ENSMUSG00000031518.6	Spata4
ENSMUSG00000033364.13	Usp37
ENSMUSG00000099645.1	Gm20832
ENSMUSG00000075225.14	Ccdc162
ENSMUSG00000021375.9	Kif13a
ENSMUSG00000095477.1	Gm25076
ENSMUSG00000070709.12	Zfp974
ENSMUSG00000077735.1	Gm24556
ENSMUSG00000032563.16	Mrpl3
ENSMUSG00000027714.11	Exosc9
ENSMUSG00000023809.9	Rps6ka2
ENSMUSG00000091146.1	Gm3077
ENSMUSG00000082759.1	Gm14826
ENSMUSG00000104879.1	Gm44490
ENSMUSG00000027643.9	Ghrh
ENSMUSG00000100448.1	H2al1k
ENSMUSG00000099290.1	Mir6985
ENSMUSG00000102199.1	Gm38172
ENSMUSG00000094879.1	Vmn1r129
ENSMUSG00000084740.1	Gm25294
ENSMUSG00000095818.2	Gm24954
ENSMUSG00000021361.6	Tmem14c
ENSMUSG00000095536.1	Gm25285
ENSMUSG00000104088.1	Gm38275
ENSMUSG00000093113.1	Gm22702
ENSMUSG00000032264.9	Zw10
ENSMUSG00000102113.1	Gm28061
ENSMUSG00000105993.1	Tex13c2
ENSMUSG00000029127.15	Zbtb49
ENSMUSG00000024181.8	Mrpl28
ENSMUSG00000089079.1	Gm24503
ENSMUSG00000092147.1	Gm7052
ENSMUSG00000034908.16	Sidt2
ENSMUSG00000090080.2	Gm15872
ENSMUSG00000026405.14	C4bp
ENSMUSG00000081219.1	Bambi-ps1
ENSMUSG00000057997.6	Olfr541
ENSMUSG00000053205.8	Styx
ENSMUSG00000110089.1	Gm45661
ENSMUSG00000093362.1	Gm22802
ENSMUSG00000003233.11	Dvl3
ENSMUSG00000081205.4	Gm5940
ENSMUSG00000021612.14	Slc6a18
ENSMUSG00000101959.1	Ldhal6b
ENSMUSG00000063827.2	Olfr1382
ENSMUSG00000020062.7	Slc5a8
ENSMUSG00000104109.1	Gm30292
ENSMUSG00000104348.1	Gm37691
ENSMUSG00000084326.1	Gm12820
ENSMUSG00000100757.1	Gm29613
ENSMUSG00000104014.1	4930562F17Rik
ENSMUSG00000031783.10	Polr2c
ENSMUSG00000100843.1	Gm8307
ENSMUSG00000089911.4	Mfsd14a
ENSMUSG00000056162.13	Cndp1
ENSMUSG00000067586.3	S1pr3
ENSMUSG00000062184.11	Hs6st2
ENSMUSG00000085090.1	Gm12711
ENSMUSG00000093219.1	Mir3113
ENSMUSG00000058513.7	Olfr801
ENSMUSG00000081084.1	Gm5638
ENSMUSG00000107416.1	Gm44030
ENSMUSG00000076475.2	Trbv19
ENSMUSG00000111489.1	RP23-72D18.1
ENSMUSG00000055707.13	Klhl26
ENSMUSG00000063442.5	Gm7117
ENSMUSG00000029123.8	Stk32b
ENSMUSG00000112915.1	RP24-120D14.1
ENSMUSG00000100747.4	1700084E18Rik
ENSMUSG00000055471.6	Alk
ENSMUSG00000107460.1	Gm44186
ENSMUSG00000042734.6	Ttc9
ENSMUSG00000070798.4	Psg25
ENSMUSG00000047143.3	Dmrta2
ENSMUSG00000103305.1	Gm34068
ENSMUSG00000111943.1	RP23-403C13.1
ENSMUSG00000109890.2	AU023762
ENSMUSG00000031994.13	Adamts8
ENSMUSG00000028563.16	Tm2d1
ENSMUSG00000087924.1	Gm23231
ENSMUSG00000049323.8	Smcr8
ENSMUSG00000087963.1	Gm25394
ENSMUSG00000067424.12	Zfp563
ENSMUSG00000015337.5	Endog
ENSMUSG00000078254.1	Krtap29-1
ENSMUSG00000074412.4	Gm10689
ENSMUSG00000059648.3	Rnase11
ENSMUSG00000031104.2	Rab33a
ENSMUSG00000107980.1	Gm44142
ENSMUSG00000072962.3	Gm16401
ENSMUSG00000074482.5	Gm16589
ENSMUSG00000085689.1	Gm16838
ENSMUSG00000059409.8	Ppp2r5d
ENSMUSG00000029121.15	Crmp1
ENSMUSG00000105478.1	Gm43285
ENSMUSG00000102246.1	9430037O13Rik
ENSMUSG00000091970.3	Gm4868
ENSMUSG00000103150.1	Gm38291
ENSMUSG00000098405.1	Gm27414
ENSMUSG00000107849.1	Gm43904
ENSMUSG00000019923.14	Zwint
ENSMUSG00000111213.1	RP23-236A6.4
ENSMUSG00000102537.1	Gm37224
ENSMUSG00000106880.1	4930425K10Rik
ENSMUSG00000097271.1	Gm9903
ENSMUSG00000084521.1	Gm24183
ENSMUSG00000091255.1	Speer4e
ENSMUSG00000027566.14	Psma7
ENSMUSG00000024068.6	Spast
ENSMUSG00000083766.1	Gm15335
ENSMUSG00000105959.1	D530037P16Rik
ENSMUSG00000111106.1	RP23-196E17.2
ENSMUSG00000085961.1	Gm15904
ENSMUSG00000092454.1	Gm2991
ENSMUSG00000043484.3	Gm5867
ENSMUSG00000112042.1	RP23-104K14.2
ENSMUSG00000099744.1	Tmem167-ps3
ENSMUSG00000094665.1	Gm24873
ENSMUSG00000083580.1	Rpsa-ps3
ENSMUSG00000084460.1	Gm22957
ENSMUSG00000110633.1	Gm45896
ENSMUSG00000029769.16	Ccdc136
ENSMUSG00000073947.4	Olfr615
ENSMUSG00000085469.1	Gm14242
ENSMUSG00000065629.2	Gm24826
ENSMUSG00000102816.1	Gm37814
ENSMUSG00000031896.7	Ctrl
ENSMUSG00000108504.1	Gm4265
ENSMUSG00000006389.13	Mpl
ENSMUSG00000021953.14	Tdh
ENSMUSG00000094581.1	Gm26365
ENSMUSG00000106559.1	Gm43680
ENSMUSG00000070572.7	Trmt112-ps2
ENSMUSG00000111443.1	RP23-72A20.11
ENSMUSG00000105221.1	Gm9332
ENSMUSG00000112686.1	RP23-184A3.1
ENSMUSG00000093273.2	Mir3064
ENSMUSG00000038020.5	Rapgefl1
ENSMUSG00000108296.1	Gm44295
ENSMUSG00000102820.1	Gm38353
ENSMUSG00000103751.1	Gm37283
ENSMUSG00000099511.1	Gm28059
ENSMUSG00000016477.17	E2f3
ENSMUSG00000042589.18	Cux2
ENSMUSG00000092056.2	Gm7289
ENSMUSG00000112649.1	RP23-135F1.4
ENSMUSG00000028041.17	Adam15
ENSMUSG00000071089.3	Trim75
ENSMUSG00000108687.1	Gm45007
ENSMUSG00000051437.4	Ubqlnl
ENSMUSG00000070738.10	Dgkd
ENSMUSG00000096311.1	Gm3681
ENSMUSG00000098181.1	Rps12-ps24
ENSMUSG00000020744.13	Slc25a19
ENSMUSG00000031562.15	Dctd
ENSMUSG00000042938.8	Gm14117
ENSMUSG00000108028.1	Gm8143
ENSMUSG00000103436.1	Gm36995
ENSMUSG00000082611.1	Gm7746
ENSMUSG00000071665.10	Foxr2
ENSMUSG00000085176.1	Gm15397
ENSMUSG00000111720.1	RP23-242K3.5
ENSMUSG00000097063.3	Pantr2
ENSMUSG00000030231.11	Plekha5
ENSMUSG00000093314.1	Mir5136
ENSMUSG00000111643.1	RP23-2D7.22
ENSMUSG00000106771.1	Gm43459
ENSMUSG00000086021.1	Gm15767
ENSMUSG00000063548.3	Gm4825
ENSMUSG00000032899.14	Styk1
ENSMUSG00000075044.11	Slc22a29
ENSMUSG00000022523.9	Fgf12
ENSMUSG00000043314.6	Olfr30
ENSMUSG00000029715.5	Pop7
ENSMUSG00000087662.1	Gm11373
ENSMUSG00000058932.6	Gm2174
ENSMUSG00000005763.15	Cd247
ENSMUSG00000101705.1	Gm28380
ENSMUSG00000096218.2	Gm2916
ENSMUSG00000001248.14	Gramd1a
ENSMUSG00000106545.1	Gm33952
ENSMUSG00000086529.1	Acss2os
ENSMUSG00000061979.8	Rcc1l
ENSMUSG00000047264.8	Zfp358
ENSMUSG00000112444.1	RP23-356G7.1
ENSMUSG00000038195.6	Rilp
ENSMUSG00000038175.9	Mylip
ENSMUSG00000005204.12	Senp3
ENSMUSG00000110129.1	Gm45453
ENSMUSG00000040875.12	Osbpl10
ENSMUSG00000108773.1	Gm44506
ENSMUSG00000053508.7	BC048502
ENSMUSG00000100116.1	Gm20861
ENSMUSG00000090394.8	4930523C07Rik
ENSMUSG00000071470.3	Ccnb1ip1
ENSMUSG00000031095.15	Cul4b
ENSMUSG00000038773.10	Kdm3b
ENSMUSG00000034071.15	Zfp551
ENSMUSG00000099155.1	Gm27805
ENSMUSG00000004789.9	Dlst
ENSMUSG00000024863.5	Mbl2
ENSMUSG00000094007.1	Gm24169
ENSMUSG00000082605.1	Gm16148
ENSMUSG00000038725.12	Pkhd1l1
ENSMUSG00000042293.8	Gm5617
ENSMUSG00000060332.9	Tmc2
ENSMUSG00000112664.1	RP23-293N23.4
ENSMUSG00000001988.9	Npas1
ENSMUSG00000042200.3	Cdrt4
ENSMUSG00000099926.1	Gm6693
ENSMUSG00000044201.9	Cdc25c
ENSMUSG00000086836.1	Gm13748
ENSMUSG00000022177.8	Haus4
ENSMUSG00000021252.11	0610007P14Rik
ENSMUSG00000039081.9	Zfp503
ENSMUSG00000035495.15	Tstd2
ENSMUSG00000078317.6	F8a
ENSMUSG00000084853.1	Gm11791
ENSMUSG00000092219.1	Gm20443
ENSMUSG00000112479.1	RP23-233K6.2
ENSMUSG00000093929.1	Gm23862
ENSMUSG00000110135.1	Gm45839
ENSMUSG00000079174.3	Gm3054
ENSMUSG00000103050.1	Gm38273
ENSMUSG00000102818.1	Gm37796
ENSMUSG00000073949.4	Olfr606
ENSMUSG00000036598.4	Ccdc113
ENSMUSG00000082943.1	Gm13355
ENSMUSG00000105498.1	Gm42677
ENSMUSG00000041763.14	Tpp2
ENSMUSG00000087088.2	Gm16638
ENSMUSG00000001444.2	Tbx21
ENSMUSG00000040997.13	Abhd4
ENSMUSG00000082691.6	Dynlt1-ps1
ENSMUSG00000108155.1	Gm44443
ENSMUSG00000026965.12	Anapc2
ENSMUSG00000065291.1	Gm26125
ENSMUSG00000083507.1	Gm12842
ENSMUSG00000108050.1	Gm44472
ENSMUSG00000102420.1	Gm37464
ENSMUSG00000050945.7	Zfp438
ENSMUSG00000108216.1	Gm44153
ENSMUSG00000080443.1	Gm25847
ENSMUSG00000020154.10	Ptprb
ENSMUSG00000070423.6	Olfr558
ENSMUSG00000088211.1	Gm22083
ENSMUSG00000103732.1	Gm38315
ENSMUSG00000020303.2	Stc2
ENSMUSG00000020080.8	Hkdc1
ENSMUSG00000034761.15	Map4k5
ENSMUSG00000065242.1	Gm22294
ENSMUSG00000089631.2	Gm16326
ENSMUSG00000084203.1	Gm15593
ENSMUSG00000064349.1	mt-Tc
ENSMUSG00000092237.1	Vmn1r-ps27
ENSMUSG00000094894.1	Mir465b-1
ENSMUSG00000108026.1	Gm44007
ENSMUSG00000102380.1	Gm38140
ENSMUSG00000109336.1	Samd4b
ENSMUSG00000095614.1	Gm6291
ENSMUSG00000048285.8	Frmd6
ENSMUSG00000059087.4	Olfr698
ENSMUSG00000110321.1	Gm45569
ENSMUSG00000082238.1	Gm12383
ENSMUSG00000100124.1	Gm28575
ENSMUSG00000039316.14	Rftn1
ENSMUSG00000109584.1	Gm7997
ENSMUSG00000059830.3	Gm16380
ENSMUSG00000084264.1	Gm14142
ENSMUSG00000022809.4	Nr1i2
ENSMUSG00000054792.15	Klhl18
ENSMUSG00000082776.3	Gm7061
ENSMUSG00000082918.3	Defa-ps16
ENSMUSG00000065219.1	Snord32a
ENSMUSG00000021250.13	Fos
ENSMUSG00000029600.10	Rita1
ENSMUSG00000078865.8	Gm14406
ENSMUSG00000104743.1	Gm44493
ENSMUSG00000103193.1	Gm19066
ENSMUSG00000060742.1	Olfr1076
ENSMUSG00000096955.1	Gm26570
ENSMUSG00000084212.1	Gm12225
ENSMUSG00000084609.2	Gm22199
ENSMUSG00000064897.1	Gm22504
ENSMUSG00000032348.6	Gsta4
ENSMUSG00000110127.1	6430710M23Rik
ENSMUSG00000009687.14	Fxyd5
ENSMUSG00000032053.8	Pou2af1
ENSMUSG00000099377.1	Gm6159
ENSMUSG00000082114.2	Gm13489
ENSMUSG00000052482.6	Gm8174
ENSMUSG00000108323.1	Gm44945
ENSMUSG00000096941.1	Gm26720
ENSMUSG00000082088.1	Gm15753
ENSMUSG00000054117.8	Zdhhc25
ENSMUSG00000108479.1	2200002A13Rik
ENSMUSG00000106375.1	Gm43361
ENSMUSG00000070695.4	Cntnap5a
ENSMUSG00000047220.5	Ccdc36
ENSMUSG00000040452.8	Cdh12
ENSMUSG00000109300.1	Gm18462
ENSMUSG00000096840.3	Olfr136
ENSMUSG00000018451.6	6330403K07Rik
ENSMUSG00000103499.5	Gm6558
ENSMUSG00000029882.5	2210010C04Rik
ENSMUSG00000060093.6	Hist1h4a
ENSMUSG00000070902.5	Zfp352
ENSMUSG00000109009.1	Gm44929
ENSMUSG00000107782.1	Gm43888
ENSMUSG00000067369.12	Trmt2b
ENSMUSG00000108208.1	Gm44184
ENSMUSG00000102589.1	Gm37445
ENSMUSG00000110222.1	Gm45581
ENSMUSG00000106986.1	Gm42887
ENSMUSG00000102408.1	4930568G15Rik
ENSMUSG00000040904.10	Gm21988
ENSMUSG00000108272.1	Gm44161
ENSMUSG00000042851.17	Zc3h6
ENSMUSG00000103607.1	Gm37021
ENSMUSG00000000876.11	Pxmp4
ENSMUSG00000111589.1	RP23-68E4.1
ENSMUSG00000052305.6	Hbb-bs
ENSMUSG00000078348.4	Sf3b5
ENSMUSG00000100546.1	Gm29483
ENSMUSG00000107603.1	Gm43921
ENSMUSG00000101803.1	Gm28419
ENSMUSG00000095015.7	Gm16434
ENSMUSG00000110443.1	Gm45749
ENSMUSG00000074876.5	Spata5l1
ENSMUSG00000103933.1	Gm36964
ENSMUSG00000099733.1	Gm21880
ENSMUSG00000020527.14	Myo19
ENSMUSG00000103635.1	Gm38061
ENSMUSG00000097434.2	Gm16630
ENSMUSG00000064550.1	Gm24623
ENSMUSG00000085761.1	4930455G09Rik
ENSMUSG00000110214.1	Gm45587
ENSMUSG00000083061.1	Gm12191
ENSMUSG00000095885.1	Gm26432
ENSMUSG00000109132.1	Gm44545
ENSMUSG00000088867.1	Gm23071
ENSMUSG00000110309.1	Gm7419
ENSMUSG00000090230.1	Gm16315
ENSMUSG00000027668.13	Mfn1
ENSMUSG00000099293.1	Mir6366
ENSMUSG00000088877.1	Gm25860
ENSMUSG00000006611.14	Hfe
ENSMUSG00000093601.2	Gm19459
ENSMUSG00000095180.8	Rhox5
ENSMUSG00000083737.1	Prdx6-ps2
ENSMUSG00000103290.1	Ighv1-23
ENSMUSG00000088914.1	Gm22605
ENSMUSG00000105845.1	Gm42808
ENSMUSG00000022799.4	Arhgap31
ENSMUSG00000105593.4	Gm42952
ENSMUSG00000046450.3	Olfr71
ENSMUSG00000109338.1	Gm45030
ENSMUSG00000096878.2	Gm21083
ENSMUSG00000058194.3	Olfr1126
ENSMUSG00000112232.1	RP24-100L8.1
ENSMUSG00000077316.1	n-R5s171
ENSMUSG00000069117.3	Gm10260
ENSMUSG00000020525.17	Ppm1d
ENSMUSG00000101074.1	Gm29022
ENSMUSG00000088926.1	Gm22687
ENSMUSG00000077217.1	Gm23951
ENSMUSG00000090659.8	Zfp493
ENSMUSG00000088559.1	Mir1981
ENSMUSG00000050002.13	Idnk
ENSMUSG00000079478.8	Sssca1
ENSMUSG00000039745.8	Htatip2
ENSMUSG00000105437.1	Gm42450
ENSMUSG00000087268.1	Gm14486
ENSMUSG00000084325.2	Gm15550
ENSMUSG00000089533.1	Gm25164
ENSMUSG00000068629.4	Gm6155
ENSMUSG00000090777.1	Ccdc188
ENSMUSG00000044763.8	Trmt10c
ENSMUSG00000056926.2	Tas2r113
ENSMUSG00000100270.1	Gm21803
ENSMUSG00000047671.8	Tctex1d4
ENSMUSG00000110163.1	Gm45389
ENSMUSG00000066058.11	Cldn19
ENSMUSG00000034613.12	Ppm1h
ENSMUSG00000109751.1	Gm45479
ENSMUSG00000005886.14	Ncoa2
ENSMUSG00000028865.14	Cd164l2
ENSMUSG00000004892.13	Bcan
ENSMUSG00000024143.14	Rhoq
ENSMUSG00000037196.6	Pacrg
ENSMUSG00000109017.1	Gm44631
ENSMUSG00000030850.17	Ate1
ENSMUSG00000068877.12	Selenbp2
ENSMUSG00000096044.4	Gm16427
ENSMUSG00000020836.15	Coro6
ENSMUSG00000104559.1	Gm43118
ENSMUSG00000045667.14	Smtnl2
ENSMUSG00000025171.1	Ubtd1
ENSMUSG00000089271.1	Gm24552
ENSMUSG00000109893.1	Gm9655
ENSMUSG00000020577.16	Tspan13
ENSMUSG00000089922.2	Gm43517
ENSMUSG00000106208.1	Gm4734
ENSMUSG00000102055.1	Gm28913
ENSMUSG00000067825.11	Pex26
ENSMUSG00000081909.1	Gm11341
ENSMUSG00000065864.1	Gm24031
ENSMUSG00000027690.13	Slc2a2
ENSMUSG00000077421.1	Gm24283
ENSMUSG00000107983.1	Gm43973
ENSMUSG00000110193.1	Gm45452
ENSMUSG00000098844.1	Mir6992
ENSMUSG00000014852.16	Adamts13
ENSMUSG00000053790.3	Defb38
ENSMUSG00000077435.1	Gm22590
ENSMUSG00000053411.16	Cbx7
ENSMUSG00000083195.1	Gm13567
ENSMUSG00000022070.6	Bora
ENSMUSG00000106389.1	Gm21006
ENSMUSG00000002343.11	Armc6
ENSMUSG00000064637.1	Snora20
ENSMUSG00000111097.1	RP24-316B2.3
ENSMUSG00000106294.1	Gm8539
ENSMUSG00000112309.1	RP23-303I23.2
ENSMUSG00000088485.1	Gm23640
ENSMUSG00000096819.1	Srsy
ENSMUSG00000032449.13	Slc25a36
ENSMUSG00000081073.1	Gm13758
ENSMUSG00000087210.1	Gm15391
ENSMUSG00000039296.15	Spdye4a
ENSMUSG00000065523.1	Mir192
ENSMUSG00000065472.1	Mir125b-2
ENSMUSG00000107421.1	Gm44177
ENSMUSG00000041695.2	Kcnj2
ENSMUSG00000027793.6	Ccna1
ENSMUSG00000030630.16	Fah
ENSMUSG00000034452.7	Slc24a1
ENSMUSG00000085400.1	Pard3bos3
ENSMUSG00000108674.2	Olfr1359
ENSMUSG00000028863.13	Meaf6
ENSMUSG00000081306.1	Gm15266
ENSMUSG00000110672.1	Gm45786
ENSMUSG00000004894.10	Hapln2
ENSMUSG00000022483.16	Col2a1
ENSMUSG00000096690.1	Olfr1296-ps1
ENSMUSG00000100862.1	Gm10925
ENSMUSG00000037577.12	Ephx3
ENSMUSG00000071234.2	Syndig1l
ENSMUSG00000100782.1	Gm28231
ENSMUSG00000085648.1	Gm13173
ENSMUSG00000098241.1	H2-Pa
ENSMUSG00000024406.16	Pou5f1
ENSMUSG00000094186.2	Gm1553
ENSMUSG00000001280.12	Sp1
ENSMUSG00000005503.8	Evx1
ENSMUSG00000051351.14	Zfp46
ENSMUSG00000007739.10	Cct4
ENSMUSG00000087434.1	Rab11fip4os1
ENSMUSG00000051723.7	Rpl31-ps13
ENSMUSG00000089927.1	Gm16539
ENSMUSG00000106147.1	Rnu3a
ENSMUSG00000027692.16	Tnik
ENSMUSG00000034413.14	Neurl1b
ENSMUSG00000065408.1	Mir31
ENSMUSG00000084449.1	Gm26257
ENSMUSG00000086576.1	Gm13660
ENSMUSG00000104956.1	4930429D17Rik
ENSMUSG00000070417.6	Olfr2
ENSMUSG00000084117.3	Olfr1063-ps1
ENSMUSG00000089745.1	1810008B01Rik
ENSMUSG00000099838.1	Gm8521
ENSMUSG00000103697.1	Gm38020
ENSMUSG00000076049.4	Mir598
ENSMUSG00000030083.11	Abtb1
ENSMUSG00000086540.1	Scml1
ENSMUSG00000043313.6	Pcdhb19
ENSMUSG00000028957.12	Per3
ENSMUSG00000099014.1	Gm27359
ENSMUSG00000097356.1	Gm26774
ENSMUSG00000104420.1	E230020A03Rik
ENSMUSG00000030636.15	1700010L04Rik
ENSMUSG00000046798.14	Cldn12
ENSMUSG00000088105.1	Gm22379
ENSMUSG00000043441.5	Gpr149
ENSMUSG00000064409.1	n-R5s40
ENSMUSG00000003665.6	Has1
ENSMUSG00000097511.1	Gm16677
ENSMUSG00000046844.6	Vat1l
ENSMUSG00000049091.6	Sephs2
ENSMUSG00000046280.9	She
ENSMUSG00000080609.1	Gm23844
ENSMUSG00000086708.1	Gm15577
ENSMUSG00000081880.1	Gm5385
ENSMUSG00000078897.10	Gm4724
ENSMUSG00000041528.15	Rnf123
ENSMUSG00000074155.2	Klk5
ENSMUSG00000101212.1	Gm29354
ENSMUSG00000058568.6	Defb50
ENSMUSG00000028737.15	Aldh4a1
ENSMUSG00000084621.1	Gm25106
ENSMUSG00000089401.1	Gm24880
ENSMUSG00000085694.1	Gm14967
ENSMUSG00000021200.14	Asb2
ENSMUSG00000040370.13	Etfrf1
ENSMUSG00000099420.1	Gm13279
ENSMUSG00000071551.12	Akr1c19
ENSMUSG00000085438.1	1700020I14Rik
ENSMUSG00000106128.1	Gm43520
ENSMUSG00000101764.1	4930556G22Rik
ENSMUSG00000107016.1	RP24-301O17.2
ENSMUSG00000090364.1	Gm3043
ENSMUSG00000074026.3	Gm6091
ENSMUSG00000105533.1	Trav7d-2
ENSMUSG00000031226.13	Pbdc1
ENSMUSG00000070822.5	Zscan18
ENSMUSG00000099396.1	Gm29263
ENSMUSG00000103018.1	Gm17968
ENSMUSG00000112296.1	RP23-156N5.4
ENSMUSG00000106112.1	Gm43434
ENSMUSG00000107560.1	Gm44199
ENSMUSG00000077603.1	Gm22673
ENSMUSG00000111258.1	RP23-368K22.5
ENSMUSG00000098739.1	Gm27151
ENSMUSG00000004654.6	Ghrhr
ENSMUSG00000085051.1	Gm11542
ENSMUSG00000025231.16	Sufu
ENSMUSG00000112806.1	RP24-550H10.3
ENSMUSG00000083283.3	Gm15361
ENSMUSG00000026295.12	Spp2
ENSMUSG00000088257.1	Gm24286
ENSMUSG00000088245.1	Gm25910
ENSMUSG00000018585.9	Atox1
ENSMUSG00000064386.1	Gm26449
ENSMUSG00000072923.6	Gm10439
ENSMUSG00000088948.1	Gm23262
ENSMUSG00000080715.1	Gm5406
ENSMUSG00000027719.15	Adad1
ENSMUSG00000024887.9	Asah2
ENSMUSG00000112013.1	RP23-8O1.2
ENSMUSG00000074479.3	Gm10704
ENSMUSG00000106878.1	Gm17808
ENSMUSG00000081383.1	Gm5742
ENSMUSG00000086109.2	Gm13391
ENSMUSG00000037660.5	Gdf7
ENSMUSG00000082394.1	Gm4596
ENSMUSG00000103163.1	Gm38146
ENSMUSG00000081471.1	Gm14735
ENSMUSG00000086578.2	Gm13583
ENSMUSG00000037705.13	Tecta
ENSMUSG00000087761.1	Gm23981
ENSMUSG00000027323.10	Rad51
